buy_t,sell_t,total_trades,win_rate,total_return,avg_return,sharpe,max_dd
-1.5,-2.0,234,0.4829059829059829,-0.13685102921332049,-0.0005848334581765833,-1.555129040949396,-0.1820772065938131
-1.5,-1.75,234,0.4829059829059829,-0.13685102921332049,-0.0005848334581765833,-1.555129040949396,-0.1820772065938131
1.25,1.0,24,0.3333333333333333,-0.1378732193212179,-0.005744717471717412,-8.047734266919802,-0.14108067450556694
-2.25,0.5,102,0.47058823529411764,-0.138493052398931,-0.0013577750235189315,-2.0607618053601726,-0.19671512432886973
-3.0,0.5,103,0.46601941747572817,-0.13876438709296737,-0.001347227059155023,-2.0547752084125928,-0.19671512432886984
-2.75,0.5,103,0.46601941747572817,-0.13876438709296737,-0.001347227059155023,-2.0547752084125928,-0.19671512432886984
-0.75,1.5,29,0.3793103448275862,-0.13879241147534283,-0.004785945223287683,-2.858105521925749,-0.17375183935862626
-1.75,1.0,59,0.4915254237288136,-0.1395038356313886,-0.002364471790362519,-2.478487219835847,-0.18471056228782812
-1.75,0.75,79,0.46835443037974683,-0.13991982555632254,-0.001771137032358513,-2.3070689514864022,-0.17110933505551063
-2.25,1.0,62,0.5161290322580645,-0.14167694374167614,-0.0022851119958334862,-2.4147956790991296,-0.1943274417896408
-3.0,1.0,63,0.5079365079365079,-0.14194827843571248,-0.002253147276757341,-2.400213895076784,-0.194327441789641
-2.75,1.0,63,0.5079365079365079,-0.14194827843571248,-0.002253147276757341,-2.400213895076784,-0.194327441789641
-1.5,-0.25,161,0.4906832298136646,-0.1420564115517266,-0.0008823379599486124,-1.6830728005181732,-0.20473138811157576
0.75,-0.5,62,0.3548387096774194,-0.14339832415762002,-0.0023128761960906456,-3.9982202515358054,-0.17697274003404306
-2.5,0.75,81,0.48148148148148145,-0.14412840762801593,-0.0017793630571359992,-2.295061910433968,-0.18699027694775383
-2.0,1.25,49,0.5102040816326531,-0.14474956293153846,-0.0029540727128885397,-2.5294809683045476,-0.1809679880002103
0.5,-2.5,107,0.3177570093457944,-0.14758491366313284,-0.0013792982585339518,-3.237527465016011,-0.18557129937130168
0.5,-2.25,107,0.3177570093457944,-0.14758491366313284,-0.0013792982585339518,-3.237527465016011,-0.18557129937130168
-2.0,0.5,101,0.46534653465346537,-0.14789229102372858,-0.0014642801091458275,-2.2194987567457516,-0.1967151243288694
-3.0,-2.0,246,0.4715447154471545,-0.14815965628323757,-0.0006022750255416161,-1.545274246903493,-0.17657927500251003
-2.75,-2.0,246,0.4715447154471545,-0.14815965628323757,-0.0006022750255416161,-1.545274246903493,-0.17657927500251003
0.25,1.5,24,0.375,-0.14898714277461406,-0.006207797615608919,-3.3728508197837863,-0.17529253765083408
-3.0,-1.75,245,0.47346938775510206,-0.14900922850699228,-0.0006082009326816012,-1.5630554617577321,-0.17657927500251003
-2.75,-1.75,245,0.47346938775510206,-0.14900922850699228,-0.0006082009326816012,-1.5630554617577321,-0.17657927500251003
1.0,1.5,19,0.3684210526315789,-0.14920095205367256,-0.007852681687035398,-4.948991632323469,-0.17470062643054574
-2.25,0.75,81,0.48148148148148145,-0.14944997254646258,-0.001845061389462501,-2.372418591246034,-0.1869902769477534
-3.0,0.75,82,0.47560975609756095,-0.14972130724049892,-0.0018258696004938894,-2.3622056016273927,-0.1869902769477534
-2.75,0.75,82,0.47560975609756095,-0.14972130724049892,-0.0018258696004938894,-2.3622056016273927,-0.1869902769477534
-1.75,0.0,143,0.4755244755244755,-0.1505106266463522,-0.0010525218646598056,-1.9152192975594156,-0.21431984236267343
1.5,1.25,16,0.375,-0.15060907646410368,-0.00941306727900648,-8.970712338671936,-0.1515778019826619
-2.0,1.0,61,0.5081967213114754,-0.15107618236647372,-0.0024766587273192414,-2.6047518205303843,-0.1943274417896409
0.75,1.5,21,0.38095238095238093,-0.15297021296705143,-0.007284295855573878,-3.704351492293837,-0.17235089569729467
0.5,-3.0,107,0.32710280373831774,-0.15324787091238062,-0.0014322230926390712,-3.3915933404894716,-0.19012734359366357
0.5,-2.75,107,0.32710280373831774,-0.15324787091238062,-0.0014322230926390712,-3.3915933404894716,-0.19012734359366357
-1.5,0.25,111,0.45045045045045046,-0.1553383336550844,-0.0013994444473431028,-2.4773304889176266,-0.19215447682634745
-2.5,-2.0,245,0.4530612244897959,-0.15567955136810202,-0.0006354267402779674,-1.6538150643732925,-0.2099919118039889
-1.5,1.25,44,0.4772727272727273,-0.1560788352074592,-0.0035472462547149817,-3.048909441902896,-0.18640753822565248
0.75,-0.25,60,0.38333333333333336,-0.15650930821851686,-0.0026084884703086145,-5.010209337837664,-0.18601720890795714
-2.5,-1.75,244,0.45491803278688525,-0.15652912359185672,-0.0006415128016059702,-1.6726107757171746,-0.21062407759063606
0.25,-0.5,98,0.35714285714285715,-0.1574935065610329,-0.0016070765975615602,-2.841850728444353,-0.18132952371134436
0.25,-0.25,93,0.3870967741935484,-0.1582612068420198,-0.0017017334069034387,-2.9604217594340754,-0.20184263024621152
1.25,0.75,28,0.32142857142857145,-0.15858935659270754,-0.005663905592596698,-8.717660792236977,-0.14396399399577353
-2.0,0.75,80,0.475,-0.15884921117126016,-0.001985615139640752,-2.5463835072576813,-0.1869902769477534
-1.5,1.0,55,0.4727272727272727,-0.15916991879425554,-0.002893998523531919,-3.1100853441183522,-0.18483461476035845
-1.5,0.75,75,0.4533333333333333,-0.15930807102056255,-0.002124107613607501,-2.8339418690778646,-0.1712354570579394
-0.5,-3.0,193,0.40414507772020725,-0.15961369380290708,-0.0008270139575280159,-2.083369078038947,-0.2339201704906202
-0.5,-2.75,193,0.40414507772020725,-0.15961369380290708,-0.0008270139575280159,-2.083369078038947,-0.2339201704906202
0.5,-2.0,103,0.3300970873786408,-0.16013986224688345,-0.0015547559441444995,-3.619306831371032,-0.19568994165661902
0.5,1.5,24,0.375,-0.16177739932845628,-0.006740724972019011,-3.592293655979524,-0.18629761132123468
0.5,-1.75,103,0.3300970873786408,-0.16340703446788793,-0.0015864760627950284,-3.6795559829169044,-0.19833820267471625
-1.25,1.25,43,0.46511627906976744,-0.16576631693638616,-0.0038550306264275853,-3.262968355783372,-0.19434866663882078
-1.25,-0.25,157,0.4713375796178344,-0.16729003893438543,-0.0010655416492636016,-2.014444646201905,-0.22233242102865547
0.0,-1.25,146,0.363013698630137,-0.16800472502040842,-0.0011507172946603316,-2.870935872963523,-0.1997665684041824
-2.25,-2.0,244,0.45491803278688525,-0.1682046245578669,-0.0006893632154010938,-1.7966244589608675,-0.20999191180398968
-2.0,-2.0,244,0.45491803278688525,-0.1682046245578669,-0.0006893632154010938,-1.7966244589608675,-0.20999191180398968
-2.25,-1.75,243,0.4567901234567901,-0.16905419678162156,-0.0006956962830519406,-1.8163830952828446,-0.21062407759063673
-2.0,-1.75,243,0.4567901234567901,-0.16905419678162156,-0.0006956962830519406,-1.8163830952828446,-0.21062407759063673
1.25,1.25,22,0.36363636363636365,-0.16914602100297277,-0.0076884555001351254,-7.319191615292962,-0.16894470385796678
-0.25,-2.25,173,0.3872832369942196,-0.16996178165618117,-0.0009824380442553825,-2.430681734095677,-0.22740321037604538
-1.75,-0.75,211,0.5118483412322274,-0.1704583018667111,-0.0008078592505531332,-1.8176526710543381,-0.22748239219363475
-1.5,0.5,92,0.44565217391304346,-0.17049623626867755,-0.0018532199594421472,-2.792440680224447,-0.20556840369911977
1.0,1.75,15,0.4,-0.1728379710357222,-0.011522531402381481,-7.459698632013793,-0.17247468436216606
0.25,-0.75,110,0.38181818181818183,-0.17401763375969945,-0.0015819784887245404,-3.2946021065369315,-0.17161886031628515
-0.5,-2.5,192,0.4010416666666667,-0.17448005388020305,-0.0009087502806260575,-2.258580878523381,-0.24532729047350454
-0.5,-2.25,192,0.4010416666666667,-0.17448005388020305,-0.0009087502806260575,-2.258580878523381,-0.24532729047350454
-1.25,1.0,54,0.4444444444444444,-0.17642217730403928,-0.003267077357482209,-3.467928993551551,-0.1988665875186546
-1.5,-0.5,179,0.4860335195530726,-0.17769601944024277,-0.0009927151924035908,-1.9105200511282403,-0.2217767962929712
-1.5,0.0,137,0.46715328467153283,-0.1781923025929959,-0.0013006737415547146,-2.3293560778598446,-0.22454429764170847
1.5,1.5,14,0.35714285714285715,-0.1789509487088808,-0.012782210622062916,-8.40702578362013,-0.18402783988548177
-1.25,0.25,108,0.4351851851851852,-0.1791536761414556,-0.0016588303346431075,-2.9206858281799017,-0.2124769481534451
-1.0,1.25,39,0.4358974358974359,-0.18158844921806339,-0.004656114082514446,-3.757980023270475,-0.20062560991600187
1.0,0.75,36,0.3333333333333333,-0.18172847055060848,-0.005048013070850236,-8.125882251487289,-0.17197473121385343
-0.25,1.25,35,0.4,-0.18262825354503395,-0.005217950101286685,-3.8394397931323008,-0.2032452733728104
0.0,-1.0,138,0.38405797101449274,-0.18270943642774612,-0.0013239814233894647,-3.3450797069557603,-0.18818066495179153
0.5,-1.5,101,0.33663366336633666,-0.18275451004746238,-0.0018094505945293305,-3.9001735227190366,-0.21033844131058665
-0.5,1.25,37,0.3783783783783784,-0.1828779904007544,-0.004942648389209578,-3.7343067016493,-0.2033854579550659
-0.25,-2.5,173,0.3815028901734104,-0.18471619112178897,-0.0010677236481028264,-2.6545371187875046,-0.2301775383221839
0.0,1.25,35,0.4,-0.186656980317708,-0.005333056580505943,-3.937095482159648,-0.20640639026318586
-0.25,-2.0,169,0.3905325443786982,-0.18940951821890328,-0.0011207663799935107,-2.7736309126255296,-0.24220880463678185
-1.25,0.75,73,0.4383561643835616,-0.18988040510167092,-0.0026011014397489167,-3.416334070219207,-0.19627810098760212
-0.25,-3.0,173,0.3872832369942196,-0.1903791483710368,-0.0011004575050348948,-2.752140451690202,-0.23448404811986678
-0.25,-2.75,173,0.3872832369942196,-0.1903791483710368,-0.0011004575050348948,-2.752140451690202,-0.23448404811986678
-0.5,-1.5,185,0.40540540540540543,-0.19050518868246646,-0.0010297577766619809,-2.391675979455685,-0.23961594705509315
-0.25,-1.75,169,0.3905325443786982,-0.19267669043990776,-0.0011400987599994542,-2.813934382628318,-0.24470389824119454
-1.25,-1.5,226,0.46017699115044247,-0.1928651126955866,-0.0008533854544052504,-2.139851800959405,-0.22156772361101496
-0.75,1.25,38,0.39473684210526316,-0.19305263045288917,-0.005080332380339189,-3.830071746332219,-0.20830747900563384
-0.5,-2.0,189,0.4021164021164021,-0.19344233173215875,-0.0010235044006992526,-2.5382453193049224,-0.25947037106188087
-0.25,-0.25,117,0.37606837606837606,-0.19421650685742375,-0.001659970144080545,-3.200091514763015,-0.24211920330932835
-0.5,-1.75,189,0.4021164021164021,-0.19670950395316322,-0.0010407910262072127,-2.5748496543187414,-0.2619086294533054
0.5,-1.0,93,0.34408602150537637,-0.19707409227607273,-0.00211907626103304,-4.982080718702669,-0.187558550681869
0.5,-1.25,99,0.32323232323232326,-0.1975245431715438,-0.0019951974057731696,-4.285337823211861,-0.22190110993645018
-1.25,0.0,134,0.4552238805970149,-0.19887230822578394,-0.001484121703177492,-2.638747614900993,-0.2417068275579034
-1.25,0.5,90,0.43333333333333335,-0.1993331674299009,-0.0022148129714433433,-3.288916262155334,-0.22957361454225156
1.5,1.75,12,0.25,-0.19957741853491215,-0.01663145154457601,-10.89830386532359,-0.18177804228539207
-1.0,1.0,49,0.40816326530612246,-0.19998825870363707,-0.004081393034768103,-4.11699841458606,-0.21053909915870017
-0.75,-3.0,210,0.4,-0.20004545035751872,-0.0009525973826548511,-2.588649071391794,-0.21700938429231575
-0.75,-2.75,210,0.4,-0.20004545035751872,-0.0009525973826548511,-2.588649071391794,-0.21700938429231575
0.0,-0.5,116,0.35344827586206895,-0.2008017840732837,-0.0017310498627007215,-3.4126474223083676,-0.21553285076060147
-0.75,-0.25,139,0.39568345323741005,-0.2013150184139818,-0.0014483094849926748,-2.752313151674016,-0.2407531793280826
-0.5,-0.25,126,0.3888888888888889,-0.201893130520338,-0.0016023264327010953,-3.0483170713197487,-0.24171301619653907
0.0,0.5,67,0.3283582089552239,-0.20210229444492273,-0.0030164521558943692,-4.213298859178706,-0.2116282008612803
-0.25,-0.5,128,0.3671875,-0.2025738045915674,-0.0015826078483716203,-3.1086998693079844,-0.22177996500122643
-1.0,0.25,102,0.4215686274509804,-0.2032366522696177,-0.0019925161987217424,-3.470246584966563,-0.22223251629026786
-1.0,-0.25,149,0.4429530201342282,-0.20459410727310973,-0.0013731148139134882,-2.6654265701448847,-0.22240767522380311
-0.25,0.75,57,0.3684210526315789,-0.2046141079774526,-0.003589721192586888,-4.501611061404155,-0.19957928324684104
-0.75,-0.5,157,0.3885350318471338,-0.20582811645162913,-0.0013110071111568735,-2.5991366848377915,-0.24671885159960594
-1.0,-0.5,166,0.4457831325301205,-0.2080221502649084,-0.0012531454835235446,-2.4254998357990494,-0.22590705859523863
0.75,0.0,58,0.3793103448275862,-0.2086420078571865,-0.0035972759975376983,-6.832629314126644,-0.2046310059896903
-1.5,-0.75,205,0.4878048780487805,-0.20934957323404632,-0.001021217430409982,-2.320812517803525,-0.2486856567755379
-1.0,0.5,83,0.40963855421686746,-0.2094183396227926,-0.0025231125255758143,-3.775546079717718,-0.229879321128437
-0.5,1.0,45,0.37777777777777777,-0.20993608321413937,-0.004665246293647542,-4.396444926526501,-0.2182407033746896
1.25,1.5,19,0.3157894736842105,-0.21015367373196361,-0.011060719670103348,-7.869492618616495,-0.2099146280846237
0.0,0.75,56,0.35714285714285715,-0.2112837712200803,-0.0037729244860728625,-4.730107129133201,-0.19950557648274558
-0.5,-0.5,141,0.375886524822695,-0.2117362111085017,-0.0015016752560886644,-2.8970177466479874,-0.24673751267740351
-2.5,-0.75,216,0.4861111111111111,-0.21294959000285024,-0.0009858777314946771,-2.2413373128478637,-0.24838325055219124
-0.25,-1.5,166,0.3855421686746988,-0.2134650545641612,-0.0012859340636395254,-2.976703431763481,-0.25326418198429856
-1.0,0.75,67,0.417910447761194,-0.2137639388002208,-0.0031905065492570267,-4.087823727883025,-0.2083523063787207
0.25,0.0,87,0.367816091954023,-0.21392037788393187,-0.0024588549182061135,-4.10009545061805,-0.20754030314354055
0.0,-0.25,108,0.3611111111111111,-0.214181209010271,-0.001983159342687694,-3.7006631563914967,-0.2445860053022656
-2.25,-0.75,216,0.4861111111111111,-0.21601344904957048,-0.0010000622641183818,-2.2785441141237937,-0.24838325055219168
-2.0,-0.75,216,0.4861111111111111,-0.21601344904957048,-0.0010000622641183818,-2.2785441141237937,-0.24838325055219168
-1.25,-0.5,176,0.4715909090909091,-0.21635254162720735,-0.0012292758047000418,-2.364378422293511,-0.24910362034151923
0.0,0.25,81,0.35802469135802467,-0.2167270486226386,-0.002675642575588131,-4.208112122600597,-0.22505205595637767
0.25,0.25,74,0.35135135135135137,-0.21705881536835572,-0.0029332272347075096,-4.468622024150181,-0.22108488449267505
-0.25,0.5,70,0.32857142857142857,-0.2175890254040924,-0.0031084146486298914,-4.352562271883963,-0.22831387829326422
-0.25,1.0,43,0.37209302325581395,-0.21822351430112463,-0.005074965448863364,-4.6702417272699215,-0.22482650862931663
0.25,1.25,32,0.40625,-0.2186652695414889,-0.006833289673171528,-4.8780537132299155,-0.22730575067543723
-1.0,0.0,128,0.4375,-0.22103056251766193,-0.0017268012696692338,-3.1164627209631672,-0.24720447547712476
-0.75,-2.5,210,0.3952380952380952,-0.22129031738212912,-0.0010537634161053768,-2.8226577691886705,-0.23360138797090135
-0.75,-2.25,210,0.3952380952380952,-0.22129031738212912,-0.0010537634161053768,-2.8226577691886705,-0.23360138797090135
-0.75,1.0,47,0.3829787234042553,-0.2215725385519838,-0.004714309330893273,-4.444287431420586,-0.22569890331116038
-0.5,0.75,60,0.36666666666666664,-0.2222354778114607,-0.0037039246301910117,-4.454144508363794,-0.21429507777353696
-3.0,-0.75,217,0.4792626728110599,-0.22248777693743393,-0.0010252892946425527,-2.3440043856019734,-0.24838325055219124
-2.75,-0.75,217,0.4792626728110599,-0.22248777693743393,-0.0010252892946425527,-2.3440043856019734,-0.24838325055219124
0.0,1.0,42,0.35714285714285715,-0.2229726875666956,-0.005308873513492752,-4.851828424525788,-0.22845785700266674
0.25,0.5,63,0.3333333333333333,-0.2243553208509766,-0.0035611955690631205,-4.864740079605868,-0.2248706761413275
-1.0,-1.5,216,0.4305555555555556,-0.22528519190601737,-0.0010429869995648951,-2.59350411146205,-0.23015639497977347
-1.5,-1.25,228,0.4605263157894737,-0.22620656611599244,-0.0009921340619122474,-2.574480522210267,-0.23507773495591378
0.75,1.25,28,0.39285714285714285,-0.22633194039333498,-0.00808328358547625,-5.358117798872171,-0.22269226081945837
-1.5,-1.5,231,0.4675324675324675,-0.227729953521169,-0.0009858439546370952,-2.5499931056982033,-0.23323068915791312
0.5,-0.5,81,0.32098765432098764,-0.22774487732096124,-0.0028116651521106328,-4.9799984935881945,-0.2362604682318611
-1.75,-1.25,233,0.47639484978540775,-0.22828633544449697,-0.0009797696800193003,-2.446230377707546,-0.23943422875384412
0.75,0.25,53,0.39622641509433965,-0.23015973671300521,-0.004342636541754815,-7.826021566876028,-0.2161429923136441
0.0,-0.75,132,0.38636363636363635,-0.23035198801802526,-0.001745090818318373,-4.113415994471652,-0.2194813014146284
1.25,1.75,15,0.26666666666666666,-0.2332271167501229,-0.015548474450008194,-11.508786950916694,-0.20895882998328374
-0.75,-2.0,207,0.40096618357487923,-0.23361656351952997,-0.0011285824324614975,-3.0285670568035057,-0.2429300563522233
-0.75,-1.75,206,0.4029126213592233,-0.2349565783378328,-0.0011405659142613243,-3.045556831405896,-0.24396577822526833
0.5,1.25,31,0.3870967741935484,-0.23554492884843484,-0.007598223511239834,-5.226561023334057,-0.23585128982904535
-0.25,0.25,85,0.35294117647058826,-0.23732597072480535,-0.0027920702438212395,-4.427416950300436,-0.24103307240228566
-0.5,0.5,75,0.3333333333333333,-0.23736304530004035,-0.003164840604000538,-4.471450002831497,-0.24533002982100327
0.25,0.75,53,0.33962264150943394,-0.2380418601132307,-0.004491355851193032,-5.532558477576252,-0.21430331522229717
-1.25,-1.25,225,0.4577777777777778,-0.23814927140258754,-0.0010584412062337224,-2.722425982122314,-0.2419205795034789
-0.75,0.75,64,0.390625,-0.23967367198435363,-0.0037449011247555255,-4.57790445667164,-0.22652825405432675
-0.5,-1.25,181,0.39779005524861877,-0.2415580765806642,-0.0013345750087329514,-3.0729173388200777,-0.2774897098269812
0.5,-0.75,90,0.34444444444444444,-0.2449240026367618,-0.002721377807075131,-5.8637394099061355,-0.2189504745617672
-0.5,0.25,91,0.37362637362637363,-0.24650208495608367,-0.002708814120396524,-4.333472726264826,-0.24981761611723152
-0.25,-1.25,163,0.37423312883435583,-0.24824895366432195,-0.0015229997157320365,-3.5480580049720567,-0.2673518641526744
0.75,1.0,35,0.37142857142857144,-0.24929363025259002,-0.007122675150074,-6.2742106679501575,-0.23869703846426937
-0.75,0.5,80,0.3625,-0.25036394932192346,-0.0031295493665240435,-4.510766925086554,-0.2554420714595116
0.5,-0.25,78,0.34615384615384615,-0.2538557488105082,-0.0032545608821860027,-5.832335156406948,-0.2518602927517668
-1.0,-1.0,197,0.43147208121827413,-0.2540730196127913,-0.0012897107594557933,-2.914795122481034,-0.26417287849724214
-1.25,-1.0,207,0.4492753623188406,-0.2552739890579101,-0.0012332076766082614,-2.7574926301641804,-0.28189044379232264
0.25,1.0,39,0.358974358974359,-0.255509395615694,-0.006551522964504975,-5.858287576765871,-0.249166172586602
-0.25,-1.0,153,0.38562091503267976,-0.25759410229260127,-0.001683621583611773,-4.06940488552622,-0.253365826860807
-0.25,-0.75,145,0.3931034482758621,-0.26113982783559897,-0.0018009643299006825,-4.2560883406074135,-0.2559888934136172
-1.0,-1.25,213,0.43661971830985913,-0.2616350008605162,-0.0012283333373733156,-3.0549696180981942,-0.2494029489484597
-2.5,-1.25,238,0.4495798319327731,-0.263764847736231,-0.0011082556627572732,-2.7851377347653545,-0.26771063911387893
-0.5,-1.0,172,0.4011627906976744,-0.2649382619275735,-0.0015403387321370554,-3.6785225759184885,-0.24625992997433443
0.75,0.5,48,0.3958333333333333,-0.2665879988222,-0.0055539166421291674,-8.0266083463571,-0.24496993584375792
0.0,0.0,100,0.36,-0.2673866689448166,-0.002673866689448166,-4.74215188963643,-0.2489682316835995
-3.0,-1.25,239,0.4560669456066946,-0.268702620716628,-0.001124278747768318,-2.849241034901721,-0.2677106391138794
-2.75,-1.25,239,0.4560669456066946,-0.268702620716628,-0.001124278747768318,-2.849241034901721,-0.2677106391138794
-0.75,-1.5,203,0.39408866995073893,-0.26986333175890387,-0.001329376018516768,-3.331399075222434,-0.25314753704175064
-0.25,0.0,106,0.36792452830188677,-0.2740244877918923,-0.002585136677282003,-4.595498312874699,-0.26549798029141203
-1.0,-0.75,190,0.45263157894736844,-0.27404457082559963,-0.0014423398464505244,-3.2201381586931093,-0.2770080233918072
-0.75,0.25,96,0.3854166666666667,-0.27470464590802396,-0.002861506728208583,-4.660753473263523,-0.2696402153134093
-0.5,-0.75,164,0.40853658536585363,-0.27484660463847377,-0.001675893930722401,-3.884730232688564,-0.25375777715565195
-2.25,-1.25,237,0.45147679324894513,-0.2762899209259959,-0.0011657802570717128,-2.9344630365138498,-0.26771063911388004
-2.0,-1.25,237,0.45147679324894513,-0.2762899209259959,-0.0011657802570717128,-2.9344630365138498,-0.26771063911388004
-1.25,-0.75,201,0.46766169154228854,-0.27801654654090735,-0.0013831668982134694,-3.07026504297053,-0.2979841656067983
-0.5,0.0,113,0.3805309734513274,-0.2784795506599433,-0.002464420802300383,-4.39504611522086,-0.2747013557664898
-0.75,0.0,123,0.3902439024390244,-0.2786168757839427,-0.002265177851901973,-4.090197451577712,-0.2752874463605116
-0.75,-1.0,189,0.3968253968253968,-0.2797188528003778,-0.001479993930160729,-3.5246079383295124,-0.2619407228592625
0.5,1.0,38,0.3684210526315789,-0.29391062097138576,-0.007734490025562783,-6.668189355653505,-0.2733352082549071
0.5,0.25,64,0.3125,-0.2973092029715728,-0.004645456296430825,-6.998719280843825,-0.28001439227577873
0.5,0.0,73,0.3287671232876712,-0.29882317283684195,-0.004093468121052629,-6.762969141993106,-0.2707610459904286
-0.75,-0.75,181,0.39779005524861877,-0.30377443819683014,-0.0016783118132421555,-3.9096325897626762,-0.27951979320010234
0.75,0.75,44,0.3181818181818182,-0.30602010138980584,-0.0069550023043137696,-7.572196474128474,-0.2611154039122182
0.5,0.5,56,0.32142857142857145,-0.30943230562421686,-0.00552557688614673,-7.1208785338648415,-0.2892261868529835
-0.75,-1.25,201,0.3880597014925373,-0.3150943816015554,-0.0015676337393112209,-3.9171128928273116,-0.28621014995757355
0.5,0.75,49,0.2857142857142857,-0.3175423054352417,-0.006480455212964116,-7.371335961438283,-0.2744645486593932
